lat,lon,mag
36.3475,-96.8147,2.1
36.4775,-98.1965,2.9
36.3449,-96.8251,2.4
32.5299,-97.101,2.4
36.6737,-98.0173,2.5
69.553,-54.311,1.0
64.865,-51.633,1.0
36.2905,-97.5338,2.8
36.2986,-97.5038,3.6
60.642,-44.166,2.4
36.2941,-97.5179,4.0
43.7094,-105.3263,3.6
36.8173,-98.4719,2.7
36.2794,-89.4016,2.6
36.3091,-96.686,2.5
36.1869,-89.4164,2.2
36.2926,-97.5276,3.2
66.361,-53.146,1.0
60.8208,-44.0679,3.8
36.2659,-97.3909,3.5
36.3046,-96.7001,2.5
48.5752,-59.0928,2.7
32.8726,-96.9038,2.3
35.6644,-97.3838,2.6
36.3344,-97.5172,2.7
35.9957,-96.8063,2.3
36.4914,-97.1539,2.9
36.3053,-96.6881,2.8
69.918,-53.809,1.3
36.3109,-96.6842,2.4
36.2996,-96.6802,3.3
36.7302,-98.3659,2.3
36.3097,-96.6709,3.7
35.5897,-97.1093,3.1
40.9759,-84.7699,2.5
35.745,-97.5876,2.5
46.1328,-70.7205,1.8
43.7341,-74.104,1.9
36.3046,-96.6643,2.1
36.2926,-97.5124,2.2
46.4171,-80.0907,2.1
60.779,-42.984,2.4
45.1788,-73.6458,1.8
75.293,-59.76,1.7
36.2918,-97.5293,2.4
34.9995,-97.6573,2.9
36.4682,-98.1248,2.4
36.2925,-97.5276,2.6
36.2885,-97.5363,3.6
36.2999,-97.555,2.4
36.4294,-97.3011,2.6
36.292,-97.5234,2.3
35.7644,-97.5455,2.4
36.2791,-97.5187,3.0
36.2891,-97.5171,3.6
36.2859,-97.5209,3.5
36.8799,-98.787,3.0
36.2945,-97.5422,2.2
36.3098,-97.5293,2.2
36.2921,-97.5461,2.4
35.9739,-97.4101,2.2
69.899,-30.889,1.0
36.2935,-97.5283,2.6
36.2923,-97.529,2.5
65.69,-51.706,1.7
36.2902,-97.5121,2.5
36.5626,-89.5544,1.8
36.282,-97.5232,2.9
36.2948,-97.5326,3.1
36.2886,-97.5269,2.7
36.6155,-97.6536,2.7
36.8887,-98.1325,2.4
36.2931,-97.5147,2.6
36.2875,-97.5247,2.6
35.5456,-97.1213,2.4
65.923,-51.874,1.5
43.411,-79.8611,2.2
47.472,-68.8315,2.2
36.2945,-97.5292,3.4
36.288,-97.5254,2.3
36.2908,-97.5322,2.3
36.2766,-97.5119,2.7
36.7077,-98.3527,2.4
43.8146,-105.2918,3.4
36.7271,-98.2022,3.0
65.844,-37.237,1.1
35.813,-97.4609,2.5
42.9613,-75.155,2.3
41.8226,-71.0601,1.6
34.8429,-86.0433,1.6
36.2832,-97.5435,2.4
36.3038,-97.5227,3.7
36.7394,-97.6282,2.7
36.2984,-97.5029,4.1
35.6861,-97.4004,2.2
35.6802,-97.3937,2.6
44.0249,-105.1767,3.1
35.7551,-97.5197,2.2
35.757,-97.5183,2.7
36.4181,-97.7633,2.7
36.4201,-97.7734,2.5
36.3948,-98.6518,3.5
36.1338,-97.5817,2.7
48.229,-78.463,2.3
35.7544,-97.5155,2.0
36.2154,-97.3683,2.4
65.829,-37.242,1.8
37.2382,-97.9482,3.4
35.9232,-97.4271,2.3
45.3649,-66.5816,2.1
36.8053,-97.8186,3.3
36.8336,-97.8402,2.7
43.7732,-105.2623,3.2
65.526,-37.726,1.0
35.6807,-97.3942,2.2
35.6858,-97.4144,3.2
36.2018,-97.3427,2.6
35.8308,-97.4655,2.2
36.9263,-97.6242,2.8
37.2643,-98.033,3.1
50.201,-64.3492,2.2
50.1973,-64.3434,3.1
68.444,-32.394,1.4
35.818,-97.4586,2.4
43.7942,-105.2826,3.4
32.9347,-88.0034,3.0
36.2479,-97.5379,2.8
36.2359,-96.7504,2.9
64.704,-37.752,2.1
35.6912,-97.4413,2.2
46.5046,-80.6669,2.0
37.2431,-97.9317,3.9
37.2274,-97.9789,3.6
37.2214,-97.9528,3.2
37.2676,-97.9611,2.8
36.1476,-97.2979,2.7
36.1755,-96.9851,3.2
36.6443,-98.2686,3.0
73.6746,-70.0794,3.4
36.3157,-97.5239,2.8
36.6987,-98.5614,2.8
36.7808,-97.6257,2.7
45.8586,-106.5685,3.1
36.5776,-98.9655,2.7
35.797,-96.9889,3.0
59.9434,-30.0312,3.7
44.9428,-63.6645,2.0
36.5059,-97.255,3.0
36.2008,-96.7437,2.2
36.0431,-96.9564,2.3
36.2436,-97.4444,2.3
35.8211,-97.4547,2.2
36.4405,-97.0376,2.6
43.9578,-77.406,2.0
36.8054,-98.4666,2.8
43.8027,-105.0922,3.3
36.6544,-97.8176,2.0
35.8298,-97.4221,2.0
62.8312,-60.0499,4.3
35.8046,-97.0089,2.7
36.873,-98.1195,2.3
35.8077,-96.9961,3.5
65.298,-38.522,1.3
36.7455,-98.0448,2.5
36.5254,-99.0433,2.4
46.017,-71.383,1.7
35.8028,-96.9942,3.4
48.6662,-85.9261,2.0
36.2855,-97.5102,2.8
46.3644,-73.1269,2.1
36.2718,-97.3957,2.6
45.0415,-106.991,3.1
36.566,-97.4244,2.4
36.2662,-97.3903,2.4
43.9515,-71.1489,1.8
48.8309,-67.798,2.7
36.715,-98.6445,2.5
36.597,-97.8064,2.6
36.9263,-97.6172,2.6
36.9348,-97.6207,3.6
36.9044,-97.6224,2.6
36.2624,-98.4987,2.7
36.2649,-97.3884,2.6
37.0451,-97.9134,3.0
35.7882,-96.9814,2.3
36.625,-97.8056,1.9
35.7966,-96.9977,2.7
36.5255,-98.3931,2.3
35.8061,-96.9985,3.2
43.1392,-73.9103,1.8
44.7568,-74.9891,2.2
35.808,-96.9956,3.5
47.5853,-92.6683,2.6
35.9343,-97.3475,2.8
36.6121,-98.4031,2.7
45.1245,-70.3719,1.9
36.8028,-98.5408,2.3
35.9207,-97.3211,2.1
65.801,-37.246,1.0
43.6379,-105.1862,3.3
36.7258,-98.6596,2.7
43.8572,-105.2324,3.0
36.4419,-97.0488,2.2
49.5053,-67.1084,2.0
37.0506,-97.9219,3.2
65.388,-37.674,1.2
36.5284,-99.0628,2.7
37.0506,-97.9152,3.7
47.2645,-66.3196,2.0
35.7481,-97.3527,2.3
52.5795,-79.5517,2.6
38.466,-88.3573,3.4
35.7491,-97.3629,2.1
46.3346,-73.0805,2.4
35.996,-96.8083,2.5
36.0226,-97.0829,2.6
35.3896,-96.4774,2.4
43.8068,-105.2948,3.5
45.9707,-106.513,2.9
36.7658,-97.7572,2.2
36.7482,-97.453,2.7
37.0775,-97.8496,2.5
36.313,-98.1802,2.2
38.2082,-87.4483,2.7
36.3077,-96.6498,2.4
36.171,-97.306,3.5
68.917,-49.8743,3.4
67.423,-32.431,1.9
35.7644,-97.4053,3.0
48.254,-78.5253,2.4
45.8274,-106.5839,3.1
36.6079,-97.6855,2.1
36.311,-96.6773,2.7
47.5555,-92.5796,2.6
36.6044,-97.7084,2.3
45.2353,-67.9962,1.4
52.3064,-80.2988,2.1
43.4076,-79.1458,2.5
35.4913,-97.2427,2.5
35.9457,-97.3377,3.0
35.9362,-97.3484,2.0
36.5356,-98.9992,2.6
65.303,-38.505,1.8
36.2467,-97.2906,2.1
36.252,-97.5297,2.6
36.2978,-97.563,2.0
36.2967,-97.5714,2.8
36.2988,-97.5564,2.6
36.2954,-97.5546,2.3
36.2996,-97.5648,2.9
48.1171,-80.0351,2.1
65.638,-37.536,1.2
48.2442,-78.5278,2.7
65.635,-37.543,0.8
48.2515,-78.5317,3.2
65.62,-37.596,0.8
35.6779,-97.4149,2.1
35.8245,-97.4306,1.9
44.0056,-56.4195,3.8
65.641,-37.541,1.2
43.801,-105.2762,3.3
61.478,-73.2161,2.3
65.64,-37.535,1.3
65.624,-37.586,1.3
35.6052,-97.074,3.0
65.231,-38.558,1.4
65.237,-38.55,1.5
35.6641,-97.4105,2.2
35.6899,-97.4326,2.3
35.6787,-97.4148,2.6
36.8278,-97.689,2.2
35.9531,-96.8452,2.2
37.1344,-97.6487,3.4
36.251,-97.5304,3.3
65.617,-37.642,0.7
43.2984,-71.6333,2.3
60.51,-44.0,2.1
35.6852,-97.4091,2.3
35.6774,-97.4053,1.9
35.6902,-97.4346,2.7
35.8285,-97.4747,2.4
69.947,-41.143,1.0
45.0563,-74.1897,2.5
45.0558,-74.2046,2.6
60.5453,-59.8233,3.5
37.4636,-98.8871,4.3
37.4485,-98.9495,3.3
36.8411,-97.6935,3.2
65.651,-37.554,0.7
65.625,-37.616,1.0
65.682,-37.45,1.3
43.4075,-108.7587,2.8
65.625,-37.616,1.0
36.5538,-98.9492,2.6
43.8229,-105.1817,3.3
48.5083,-58.9413,2.6
37.1876,-98.033,2.3
47.543,-92.6039,2.8
47.3724,-65.8326,2.4
35.9292,-97.3212,1.9
36.6005,-98.4182,2.7
36.6046,-98.3812,3.5
36.5672,-97.4324,2.5
46.3945,-79.0065,2.3
36.5477,-99.0917,2.8
44.5051,-70.2998,2.0
36.4986,-98.9408,2.3
36.695,-98.4568,2.2
65.82,-37.394,1.1
36.6452,-98.4701,2.5
47.6089,-92.4976,2.4
36.6189,-97.7002,2.3
49.6355,-84.0299,2.1
36.0109,-97.2415,2.9
69.5658,-54.3558,2.6
37.2835,-98.0566,2.2
36.5744,-98.3265,2.8
65.587,-37.528,0.9
36.7043,-98.1753,2.8
36.1214,-97.3093,2.9
50.6731,-63.3528,2.5
45.1735,-73.6428,2.3
35.8975,-89.9548,1.5
36.5209,-98.96,2.5
35.8893,-97.3173,2.2
36.5323,-98.9794,3.0
36.5509,-99.0778,2.5
36.5473,-99.0078,2.3
30.9522,-102.9746,2.9
36.1477,-96.6648,2.3
66.196,-36.423,1.7
36.0397,-97.1144,2.6
36.2554,-97.5311,2.4
36.1547,-97.2618,2.2
36.2771,-97.5115,2.5
36.6008,-98.6548,2.6
36.6111,-98.6384,2.2
50.7361,-63.3027,2.3
36.6189,-97.6502,2.2
36.593,-97.8173,2.6
36.2382,-97.4566,2.7
36.6048,-98.6548,2.5
36.1914,-97.0226,2.3
36.5389,-97.1852,2.9
43.2519,-78.2686,2.1
36.9291,-97.6179,2.6
32.8601,-96.9012,3.3
43.8194,-105.1998,3.3
35.852,-97.2569,2.8
36.5304,-99.0576,2.6
36.5891,-97.8122,2.4
51.0788,-93.7194,2.0
36.5972,-97.806,2.3
52.508,-90.8698,2.0
33.5472,-82.8664,2.2
36.6162,-98.6441,3.3
35.8303,-97.455,3.5
35.8332,-97.4576,2.7
35.8305,-97.4659,2.8
35.8329,-97.4586,3.1
36.3642,-96.9638,2.5
31.0512,-103.1931,3.1
36.8726,-97.5286,2.7
36.5442,-97.1913,2.3
70.364,-52.411,1.5
36.5444,-97.1969,3.0
35.8483,-97.2266,3.1
36.543,-97.1941,3.3
76.129,-64.886,1.7
41.733,-72.9338,1.4
36.5534,-98.9204,2.6
35.62,-97.0618,3.0
35.6123,-97.0634,3.1
65.648,-37.49,1.4
57.4536,-32.9937,3.5
65.885,-37.338,0.9
36.6048,-97.7081,3.5
45.0082,-66.9227,1.6
70.12,-31.438,1.1
36.6159,-97.7145,3.1
36.6112,-97.868,2.7
36.5716,-97.5874,2.6
47.2906,-66.2741,2.0
52.9983,-66.9805,3.3
36.544,-97.1876,2.8
36.527,-98.9656,2.9
35.4954,-97.1106,2.2
36.3456,-96.8276,3.1
46.2233,-74.2152,2.1
36.352,-96.8228,1.9
36.3417,-96.8259,2.0
35.6625,-97.3253,3.0
43.7929,-105.4557,3.3
35.8343,-97.4416,2.0
65.402,-37.88,0.8
37.0486,-97.9258,3.3
36.5067,-99.0219,2.2
36.9355,-97.8494,2.7
36.4789,-98.2093,2.5
36.1967,-97.4325,2.6
49.1951,-89.6259,2.7
36.6139,-97.6735,2.0
36.8691,-97.8741,2.2
36.4394,-92.8417,2.3
36.5088,-98.9369,2.5
36.5073,-97.2375,2.2
36.3443,-97.0948,3.3
49.0096,-93.8357,2.1
36.4928,-97.1504,2.4
36.2722,-96.991,2.5
36.5344,-99.0136,2.8
46.1887,-74.9718,2.0
75.6852,-97.5274,2.5
51.1,-93.66,2.2
36.6096,-97.6989,2.6
36.6998,-97.8898,2.1
43.0067,-71.7887,1.6
36.6629,-98.1536,2.6
36.7273,-97.8858,2.5
36.522,-98.9939,2.6
35.9453,-97.3585,2.2
37.0573,-97.852,1.7
38.6227,-83.6743,1.6
36.7222,-98.0244,2.5
36.7531,-97.5612,2.6
36.7582,-98.6749,3.1
36.9213,-97.6263,2.5
65.558,-38.167,1.6
36.7323,-97.5789,2.4
36.2022,-97.4966,2.4
36.7452,-97.5604,2.5
36.6058,-97.6854,3.2
36.0806,-97.4777,2.7
37.1975,-98.0317,2.0
32.5005,-97.0942,2.4
36.8014,-97.6968,2.6
36.5975,-97.6742,2.6
77.644,-66.012,2.0
36.9459,-97.5817,2.7
32.854,-96.8903,2.7
44.8181,-69.6598,1.3
36.7232,-98.4367,2.4
65.475,-37.942,1.0
65.833,-37.165,0.8
36.2851,-97.5097,2.4
69.131,-50.712,1.1
36.2699,-97.3885,2.8
65.182,-51.415,1.2
36.9282,-97.6422,2.8
36.9054,-97.66,2.5
36.9161,-97.6337,2.3
65.749,-53.35,1.7
35.0197,-85.1641,1.6
35.7585,-97.3586,2.3
65.169,-52.241,1.9
36.0362,-97.1002,3.1
36.4856,-98.9956,3.2
35.9406,-97.3639,2.7
42.5197,-73.8582,2.2
35.8357,-97.2419,3.2
46.015,-73.4309,1.7
42.6501,-74.2898,2.0
44.0003,-72.516,2.0
42.9133,-74.0898,1.9
36.5879,-97.8097,3.3
36.27,-97.3852,2.4
36.5161,-99.0265,2.0
51.062,-93.742,2.3
44.7284,-75.1509,1.0
36.5197,-99.0429,3.3
32.4973,-97.1247,4.1
36.5208,-98.983,2.5
36.5186,-99.0362,3.3
45.6541,-71.5957,1.7
45.3009,-73.6572,1.4
43.4781,-105.1629,3.3
37.203,-98.0355,3.0
36.6699,-98.0679,2.7
36.3462,-98.0421,2.8
48.5213,-58.9816,2.8
41.4521,-77.4022,2.5
35.9621,-96.7672,2.4
40.29,-75.714,1.2
36.8489,-98.1638,2.2
36.3121,-96.8874,3.1
65.618,-37.625,1.6
35.6233,-97.0641,2.4
35.6227,-97.0673,3.0
35.609,-97.0701,2.5
36.1217,-97.5738,2.8
36.8455,-98.162,2.1
76.04,-64.381,1.6
36.3295,-96.7696,2.7
35.9597,-96.7957,2.3
37.167,-98.0201,2.7
48.0288,-78.0282,2.3
36.4648,-98.4735,2.2
36.8603,-98.1579,3.3
35.94,-97.3642,2.8
35.9526,-97.3481,2.7
35.9488,-97.3541,3.3
37.2675,-98.0576,3.2
36.8475,-98.1388,2.9
37.224,-98.1041,3.0
37.2569,-98.0689,2.5
36.214,-33.7824,3.8
36.2614,-33.8102,3.7
36.3793,-96.8067,2.5
36.5121,-98.9622,2.7
46.1248,-70.7082,1.9
36.6031,-99.1224,2.2
36.6992,-98.1153,2.2
41.3989,-72.7709,1.9
35.9546,-97.4044,2.5
40.6732,-76.2443,2.0
36.359,-97.3955,2.7
36.4976,-98.9753,2.3
36.9227,-97.6411,2.6
35.4724,-97.1403,2.2
36.5377,-98.9659,2.1
35.6015,-97.0537,3.3
36.6739,-98.0168,2.4
41.4543,-77.3744,2.6
36.1394,-97.2597,2.8
38.1121,-80.5192,2.8
36.1938,-97.5379,2.4
35.8213,-97.2433,2.7
36.2839,-97.5195,2.6
36.2813,-97.5677,3.0
32.8613,-96.8716,2.7
36.6763,-98.022,2.4
36.7116,-97.8319,2.3
36.3252,-96.9685,2.8
36.2764,-97.528,2.9
35.7647,-97.3989,2.2
35.7632,-97.3991,2.0
32.8589,-96.852,2.1
36.9212,-97.6324,2.8
37.0829,-98.0424,2.9
36.9105,-97.6298,2.6
41.1653,-106.8135,3.3
36.5419,-99.0157,2.3
36.5606,-99.0883,2.3
36.517,-98.9555,2.7
36.7039,-97.9182,3.4
35.7539,-97.4095,2.8
58.1162,-32.4168,3.5
36.4034,-98.139,2.6
43.8616,-105.2056,3.5
36.5311,-98.9413,2.5
65.853,-37.1,1.2
32.8561,-96.891,2.5
32.8492,-96.9035,3.2
65.877,-37.354,1.3
36.4971,-99.0027,2.4
32.5651,-90.1167,3.0
32.5611,-90.0824,3.2
43.6804,-105.3211,2.9
36.6209,-98.0292,2.8
36.9281,-97.6337,2.3
43.7877,-105.3295,3.1
36.7612,-97.8893,2.3
36.1473,-96.8684,3.0
42.2122,-85.4291,4.2
73.673,-70.139,1.5
73.5816,-70.2933,4.0
46.8338,-78.935,3.4
37.1174,-98.015,2.7
47.4771,-70.3053,2.0
36.5019,-98.0797,2.7
36.6155,-97.6594,2.5
37.651,-81.2271,3.3
36.2259,-89.3724,2.7
38.0826,-81.3963,2.5
43.4364,-73.4907,1.7
36.9259,-97.6274,2.5
42.7744,-73.5569,1.7
66.327,-36.027,2.7
45.8689,-66.8547,1.6
45.5825,-73.8835,1.6
42.4957,-73.8537,2.2
36.5431,-99.0031,2.5
36.0591,-96.8878,2.2
67.829,-32.67,1.5
36.5267,-98.9821,2.8
36.5247,-98.9185,3.8
35.8364,-97.2552,2.8
31.1848,-41.1371,3.7
36.5228,-98.1,2.3
35.8401,-97.4663,2.7
53.9975,-82.2806,2.8
65.628,-38.024,1.5
43.2586,-71.7498,1.7
36.5103,-98.1335,2.7
36.362,-97.3755,2.6
35.7676,-97.4033,2.3
65.459,-39.828,1.5
36.2499,-97.6255,3.0
46.7443,-72.5538,2.3
43.6884,-105.3105,3.1
48.4772,-58.9766,2.5
36.3546,-97.091,2.7
36.2978,-97.5234,4.1
36.1907,-97.3361,3.0
43.4894,-71.5774,2.2
37.0114,-97.9176,2.5
35.7704,-97.4003,3.1
36.7939,-97.8165,2.6
37.022,-97.918,3.8
36.0467,-97.6584,2.3
36.285,-97.5195,3.2
45.3229,-73.4213,2.2
36.5629,-97.4344,2.3
36.4163,-97.7675,2.5
32.6035,-109.0903,2.3
35.9437,-97.3496,2.5
36.541,-98.1421,2.7
43.6713,-105.2764,3.2
35.9414,-97.3419,2.5
35.9516,-97.3308,4.1
36.7766,-98.2699,2.6
43.7003,-105.2499,3.2
47.4575,-70.1631,2.0
72.5564,-92.2814,3.0
45.5911,-79.364,2.1
49.5621,-66.9654,2.0
36.6261,-97.641,2.1
52.656,-90.4481,2.1
36.2753,-97.5266,3.2
35.9802,-96.7655,2.0
37.0527,-104.985,2.8
35.9474,-97.3987,2.8
43.8455,-105.1661,3.3
65.946,-52.988,1.5
36.695,-97.6237,2.9
36.2718,-97.3044,2.7
36.5969,-97.7164,2.4
36.2965,-97.5306,3.3
36.0073,-97.4074,2.9
35.5966,-97.3865,2.4
35.6324,-97.0737,2.7
64.189,-51.62,1.0
36.2759,-96.9511,2.9
35.988,-97.3941,2.8
36.2837,-96.9336,2.6
36.4036,-97.3355,3.1
45.3335,-66.58,2.1
45.3441,-66.5904,2.1
43.7177,-105.2154,2.9
43.6964,-105.1104,3.3
44.0319,-105.3102,3.2
36.6288,-97.6628,2.5
43.6174,-105.3305,3.1
48.5268,-58.9598,2.6
64.693,-37.136,2.1
65.903,-36.4,2.2
68.237,-54.504,1.7
41.8345,-55.5456,4.2
67.0828,-37.1095,3.3
35.7697,-97.4036,2.5
76.551,-61.065,1.9
35.8473,-97.4678,2.5
35.7742,-97.3975,3.3
46.0221,-74.5373,2.1
45.5644,-61.1755,2.4
35.6012,-97.3849,3.3
36.1338,-97.5933,2.9
46.4006,-65.7545,2.5
36.5314,-98.9962,2.5
71.7618,-75.7681,2.9
65.564,-38.213,1.6
36.2769,-97.4669,3.0
36.7408,-97.5691,3.2
36.3701,-97.1108,2.8
36.4637,-97.3273,2.7
36.691,-98.1503,2.3
43.7933,-105.2819,3.0
47.1062,-76.5381,2.4
53.6256,-35.3733,3.8
36.7416,-98.0123,2.3
36.6118,-97.6523,3.7
36.6147,-97.6521,3.3
36.613,-97.6656,3.1
36.6314,-97.6755,2.8
36.7081,-97.9193,2.5
36.7069,-97.9109,2.3
36.9126,-97.6288,3.1
36.7296,-98.5782,2.8
35.8544,-97.4081,2.5
46.5616,-75.4881,2.4
37.091,-104.9699,2.5
45.0934,-67.1655,2.0
46.1088,-74.6623,2.5
43.8419,-75.5643,2.0
50.6842,-63.24,2.5
37.0468,-97.9226,2.8
36.7528,-97.9904,2.2
36.5355,-98.9836,2.7
36.6812,-97.6656,2.6
59.3296,-30.3062,5.0
59.3657,-30.753,4.2
59.1317,-30.4059,4.1
59.1791,-30.3749,3.5
59.3421,-30.1539,3.4
58.8951,-31.1052,3.6
36.8554,-98.2051,2.0
66.222,-52.921,1.1
36.3478,-97.3946,2.7
36.3473,-97.0668,2.7
36.5293,-99.0362,2.8
36.3334,-97.5293,2.6
36.5872,-97.6278,2.7
35.5678,-96.8867,2.2
36.0509,-97.893,2.5
47.4783,-70.1872,2.9
36.3279,-97.5206,2.5
41.9683,-70.8143,1.8
36.333,-97.5215,2.5
36.3436,-97.0982,2.6
37.0002,-97.587,2.1
40.6682,-109.4786,3.3
36.932,-97.6215,2.3
68.669,-52.374,1.2
36.8021,-97.7503,2.4
35.9272,-96.8924,2.6
36.8402,-97.8704,2.7
36.2661,-97.3762,2.4
36.5172,-98.2305,2.5
35.8598,-97.437,2.2
36.829,-97.8706,3.6
46.7669,-73.2936,3.8
69.224,-51.65,1.4
35.6059,-97.3651,2.2
56.5396,-34.3392,3.9
36.9165,-97.9592,2.4
37.0559,-97.9308,2.6
36.1512,-96.6749,2.4
75.921,-60.31,2.0
36.2179,-97.3507,2.6
43.5186,-105.368,3.4
46.6506,-81.337,2.2
35.9405,-97.3416,2.3
35.9372,-97.3218,3.7
35.9354,-97.3313,2.1
35.9459,-97.3234,4.1
43.806,-105.2226,3.1
35.5015,-97.121,2.4
74.3417,-93.1289,2.8
36.9364,-97.619,2.9
36.9326,-97.6209,3.4
35.7495,-97.5596,2.4
65.585,-37.706,1.1
35.9846,-97.3931,2.5
73.4799,-75.3497,2.6
35.9436,-97.3406,2.7
35.944,-97.3488,2.3
35.9404,-97.334,2.0
35.9347,-97.3374,2.1
50.4734,-63.49,2.4
36.1354,-97.5205,2.5
36.6627,-98.4505,2.6
35.9425,-97.3428,2.2
36.359,-97.1208,2.7
40.1155,-108.8822,2.8
35.9463,-97.3394,3.2
31.2556,-103.6501,2.7
36.3304,-97.5226,2.7
35.937,-97.4153,3.1
35.9379,-97.34,2.5
35.9337,-97.3216,3.1
35.9475,-97.3322,3.9
35.9492,-97.3324,3.6
36.5364,-98.9847,2.7
47.0989,-66.7064,2.2
36.5187,-89.4872,2.6
45.1382,-73.88,2.3
35.8451,-97.4554,2.2
43.8159,-105.2538,3.3
45.5949,-71.575,2.0
36.0921,-97.2334,2.5
36.5111,-98.9607,3.4
36.3616,-97.1149,2.5
65.919,-52.056,0.9
36.3294,-97.2123,2.3
35.8306,-97.4211,2.5
40.1211,-108.7697,2.5
43.671,-105.1632,3.4
36.3211,-97.5629,3.1
36.6105,-97.7765,2.6
36.521,-99.0093,2.3
36.3131,-97.5214,3.0
36.8059,-97.7132,2.6
35.6016,-97.3802,2.3
36.2597,-97.3722,2.9
35.611,-97.3718,2.4
35.5979,-97.3613,2.1
35.9857,-97.5594,2.6
35.9905,-97.5546,2.4
35.4965,-96.7346,2.5
36.5114,-99.0791,2.3
65.61,-37.605,0.4
35.8372,-97.4566,2.5
35.6131,-97.1279,2.6
36.5464,-99.0577,2.7
36.8764,-98.1917,2.6
43.7426,-105.3252,3.2
65.935,-52.476,1.1
36.5624,-99.0211,1.9
36.7203,-98.0033,2.7
36.5334,-99.0469,3.4
35.8287,-97.4608,2.5
35.8323,-97.4662,2.3
36.0913,-97.5669,3.3
38.9934,-107.4371,2.8
36.5225,-98.3441,2.2
36.2008,-96.8021,2.2
36.8373,-97.9902,2.1
35.9586,-96.7925,2.4
35.9663,-96.7861,3.3
36.5117,-99.0305,2.7
36.8787,-98.1925,2.4
36.7572,-98.025,2.3
65.802,-37.323,0.9
45.8416,-106.5938,3.0
36.0047,-97.2369,2.3
36.0105,-97.2373,2.7
61.522,-42.578,2.3
36.7176,-98.4463,2.5
36.7051,-97.9228,3.1
39.2252,-106.7639,2.8
52.3715,-80.6623,2.2
35.8392,-97.4415,3.0
35.8253,-97.247,1.9
35.8739,-97.3521,2.5
36.2855,-97.4637,2.3
36.6334,-89.5995,2.9
41.7358,-81.0001,2.4
36.1406,-97.5781,3.4
73.9243,-73.1432,3.4
43.7277,-105.1585,3.2
44.4941,-67.2316,1.5
36.5298,-99.0226,2.8
36.528,-99.0062,2.3
36.5875,-97.6201,2.2
35.8543,-97.226,2.4
35.9528,-97.4007,2.6
66.9782,-68.2009,2.5
35.8487,-97.4416,2.3
35.5092,-85.0059,2.1
47.6998,-70.1312,2.7
45.567,-70.1966,1.5
36.9282,-98.0003,2.2
36.4678,-97.3352,2.8
36.5582,-97.815,2.4
35.8355,-97.2373,3.1
36.5433,-97.8065,2.1
36.5583,-97.821,2.2
35.83,-97.4295,2.3
35.8292,-97.4287,2.4
44.9989,-67.8893,1.4
36.5806,-97.6989,2.1
35.8298,-97.2492,2.3
36.5317,-97.1978,2.3
47.4624,-70.0251,2.0
35.6477,-83.6037,2.6
36.3313,-97.5158,2.7
36.9362,-98.2864,2.5
43.4026,-105.3653,3.2
36.7951,-97.8477,2.4
36.7935,-97.8214,2.6
36.1397,-97.5486,2.8
43.8133,-105.2686,3.5
36.9166,-98.246,2.3
45.5943,-70.2202,1.9
36.5981,-98.0339,2.4
35.8404,-97.4395,2.2
74.016,-65.935,1.3
52.721,-34.0812,4.4
35.8084,-97.4196,2.2
58.3296,-31.8912,3.6
58.2729,-31.9093,4.2
35.6508,-97.2183,2.9
36.2753,-97.5568,2.9
65.625,-37.507,1.2
36.7042,-97.8258,3.0
36.7178,-97.8114,2.2
35.8436,-97.435,2.5
45.6098,-75.586,2.3
35.8479,-97.4129,4.0
35.8361,-97.4348,3.1
43.8038,-105.2827,3.3
69.271,-49.764,1.2
36.5913,-97.6617,2.7
44.0733,-75.2203,2.0
35.8307,-97.4174,2.6
36.1575,-96.6942,2.4
36.4952,-96.9646,2.2
52.6056,-32.3757,4.4
36.2858,-97.5494,2.8
36.2684,-97.2781,3.0
36.6329,-97.6723,2.2
36.1974,-97.0355,3.1
36.2855,-97.5113,3.0
69.245,-49.688,1.1
36.9286,-97.61,2.4
36.5014,-97.1661,2.6
36.4953,-97.1689,3.0
36.8683,-98.1879,3.2
65.762,-37.334,1.3
35.8415,-97.4463,2.5
36.3356,-97.5161,3.5
36.5235,-98.9764,2.7
69.175,-49.834,0.7
46.5361,-64.0575,2.0
33.1682,-39.2905,3.5
36.5106,-99.0385,2.6
35.9753,-97.4,2.3
65.732,-51.97,1.2
36.41,-33.1966,3.6
36.3598,-97.8363,3.0
36.6265,-33.6182,4.0
46.5686,-64.0597,2.4
35.9305,-97.4239,2.6
65.619,-37.485,1.3
65.616,-37.633,2.0
35.9873,-97.4208,2.1
36.3406,-97.5186,2.4
44.7516,-67.481,1.3
65.836,-52.276,0.4
43.7219,-105.1998,3.3
36.8675,-98.0402,2.5
50.644,-63.265,2.1
36.4049,-97.3001,2.5
36.4877,-98.1371,2.6
41.6256,-108.6251,3.1
36.5018,-98.0614,3.0
36.6255,-97.6483,2.9
36.6351,-97.633,3.9
36.1958,-97.4281,2.6
36.5353,-99.0193,3.2
36.5107,-97.2371,2.4
62.287,-40.866,2.4
37.0822,-98.0409,3.0
35.6594,-97.3003,2.7
36.1992,-97.4294,2.5
43.8819,-105.3856,3.0
43.7853,-105.3152,3.5
36.188,-97.0401,2.9
36.6858,-98.0338,2.5
69.213,-49.969,1.3
36.6776,-98.0197,2.4
36.9234,-97.6198,2.5
36.3632,-97.4049,2.7
36.4672,-97.3312,3.1
70.994,-50.441,1.6
